 Total leads: 94
 + ---- + ------------------ + --------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + 
 | 1    | Machop             | 11.70213% | 11     | 11.702% | 
 | 2    | Slowpoke           |  8.51064% | 8      |  8.511% | 
 | 3    | Abra               |  8.51064% | 8      |  8.511% | 
 | 4    | Diglett            |  6.38298% | 6      |  6.383% | 
 | 5    | Eevee              |  5.31915% | 5      |  5.319% | 
 | 6    | Glameow            |  5.31915% | 5      |  5.319% | 
 | 7    | Houndour           |  5.31915% | 5      |  5.319% | 
 | 8    | Onix               |  4.25532% | 4      |  4.255% | 
 | 9    | Meowth             |  4.25532% | 4      |  4.255% | 
 | 10   | Aipom              |  3.19149% | 3      |  3.191% | 
 | 11   | Drifloon           |  3.19149% | 3      |  3.191% | 
 | 12   | Snover             |  3.19149% | 3      |  3.191% | 
 | 13   | Chimchar           |  3.19149% | 3      |  3.191% | 
 | 14   | Anorith            |  2.12766% | 2      |  2.128% | 
 | 15   | Omanyte            |  2.12766% | 2      |  2.128% | 
 | 16   | Gligar             |  2.12766% | 2      |  2.128% | 
 | 17   | Azurill            |  2.12766% | 2      |  2.128% | 
 | 18   | Hippopotas         |  2.12766% | 2      |  2.128% | 
 | 19   | Kabuto             |  1.06383% | 1      |  1.064% | 
 | 20   | Piplup             |  1.06383% | 1      |  1.064% | 
 | 21   | Growlithe          |  1.06383% | 1      |  1.064% | 
 | 22   | Bidoof             |  1.06383% | 1      |  1.064% | 
 | 23   | Lickitung          |  1.06383% | 1      |  1.064% | 
 | 24   | Munchlax           |  1.06383% | 1      |  1.064% | 
 | 25   | Gastly             |  1.06383% | 1      |  1.064% | 
 | 26   | Spinarak           |  1.06383% | 1      |  1.064% | 
 | 27   | Elekid             |  1.06383% | 1      |  1.064% | 
 | 28   | Cacnea             |  1.06383% | 1      |  1.064% | 
 | 29   | Buizel             |  1.06383% | 1      |  1.064% | 
 | 30   | Beldum             |  1.06383% | 1      |  1.064% | 
 | 31   | Phanpy             |  1.06383% | 1      |  1.064% | 
 | 32   | Totodile           |  1.06383% | 1      |  1.064% | 
 | 33   | Bagon              |  1.06383% | 1      |  1.064% | 
 | 34   | Gible              |  1.06383% | 1      |  1.064% | 
 + ---- + ------------------ + --------- + ------ + ------- + 
